"","X","UniqueID","Site","Year","Latitude_Degrees","Longitude_Degrees","A","AN","ASC","CCA","DC","DCA","HC","HYD","INV","MA","MI","MIL","OT","PEY","RB","RCK","S","SC","SG","SI","SP","TA","UN","W","ZO","percent_total","avg_ssta","sum_ssta"
"519",519,"2016-B3-Crest-1","B3",2016,-5.477778,123.7625,2.48756218905473,0,4.47761194029851,0,1.49253731343284,7.96019900497512,33.8308457711443,0,0,0,0,0,0,0,0.995024875621891,31.8407960199005,0,9.45273631840796,0,0,0,0,0,7.46268656716418,0,100,0.302452830188679,16.03
"520",520,"2016-B3-Crest-2","B3",2016,-5.477778,123.7625,1.99004975124378,0,1.99004975124378,0,1.99004975124378,6.46766169154229,31.8407960199005,0,0,0,0,0,0,0,4.47761194029851,35.3233830845771,0,7.46268656716418,0,0,2.48756218905473,0,0,5.97014925373134,0,100,0.302452830188679,16.03
"521",521,"2016-B3-Crest-3","B3",2016,-5.477778,123.7625,4.97512437810945,0,4.97512437810945,0,0.995024875621891,13.4328358208955,34.8258706467662,0,0,0,0,0,0,0,1.99004975124378,21.8905472636816,0,10.9452736318408,0,0,0.497512437810945,0,0,5.4726368159204,0,100,0.302452830188679,16.03
"522",522,"2016-B3-Flat-1","B3",2016,-5.477778,123.7625,4.47761194029851,0,1.99004975124378,0,0,5.97014925373134,17.910447761194,0,0,0,0,0,0,0,29.8507462686567,9.45273631840796,29.3532338308458,0.995024875621891,0,0,0,0,0,0,0,100,0.302452830188679,16.03
"523",523,"2016-B3-Flat-2","B3",2016,-5.477778,123.7625,1.49253731343284,0,0.497512437810945,0,2.98507462686567,1.49253731343284,13.4328358208955,0,0.497512437810945,0,0,0,0,0,42.2885572139304,17.910447761194,13.4328358208955,5.4726368159204,0,0,0.497512437810945,0,0,0,0,100,0.302452830188679,16.03
"524",524,"2016-B3-Flat-3","B3",2016,-5.477778,123.7625,3.98009950248756,0,0,0,1.99004975124378,4.47761194029851,31.8407960199005,0,0.497512437810945,0,0,0,0,0,15.4228855721393,7.96019900497512,30.3482587064677,3.48258706467662,0,0,0,0,0,0,0,100,0.302452830188679,16.03
"525",525,"2016-B3-Slope-1","B3",2016,-5.477778,123.7625,7.46268656716418,0,1.99004975124378,0,0,0,10.9452736318408,0,0,0,0,0,0,0,0.497512437810945,14.4278606965174,4.97512437810945,0,0,0,3.98009950248756,0,0,55.7213930348259,0,100,0.302452830188679,16.03
"526",526,"2016-B3-Slope-2","B3",2016,-5.477778,123.7625,6.46766169154229,0,1.99004975124378,0,0.995024875621891,0,19.4029850746269,0,0,0,0,0,0,0,9.45273631840796,45.771144278607,0,4.47761194029851,0,3.98009950248756,2.48756218905473,0,0,4.97512437810945,0,100,0.302452830188679,16.03
"527",527,"2016-B3-Slope-3","B3",2016,-5.477778,123.7625,0.995024875621891,0,2.48756218905473,0,0,0,20.3980099502488,0,0,0,0,0,0,0,8.95522388059701,49.7512437810945,0.995024875621891,7.46268656716418,0,0,5.4726368159204,0,2.48756218905473,0.995024875621891,0,100,0.302452830188679,16.03
"528",528,"2016-KAL-Crest-1","KAL",2016,-5.472778,123.729722,0.497512437810945,0,1.49253731343284,0,0,0,17.4129353233831,0,0,0,0,0,0,0,5.4726368159204,36.81592039801,1.49253731343284,31.8407960199005,0,0,2.98507462686567,0,1.99004975124378,0,0,100,0.289811320754717,15.36
"529",529,"2016-KAL-Crest-3","KAL",2016,-5.472778,123.729722,1.49253731343284,0,1.99004975124378,0,0,0.497512437810945,9.45273631840796,0,0,0,0,0,0,0,12.4378109452736,46.2686567164179,3.48258706467662,22.3880597014925,0,0,1.49253731343284,0,0.497512437810945,0,0,100,0.289811320754717,15.36
"530",530,"2016-KAL-Flat-3","KAL",2016,-5.472778,123.729722,0.497512437810945,0,0.497512437810945,0,0,0,5.97014925373134,0,0,0,0,0,0,0,10.4477611940298,43.2835820895522,19.9004975124378,19.4029850746269,0,0,0,0,0,0,0,100,0.289811320754717,15.36
"531",531,"2016-KAL-Slope-1","KAL",2016,-5.472778,123.729722,2.48756218905473,0,3.98009950248756,0,0.497512437810945,0.995024875621891,27.363184079602,0,0,0,0.497512437810945,0,0,0,5.4726368159204,19.4029850746269,1.99004975124378,32.8358208955224,0,0,4.47761194029851,0,0,0,0,100,0.289811320754717,15.36
"532",532,"2016-KDS-Crest-1","KDS",2016,-5.461944,123.711389,0,0,1.49253731343284,0,0.995024875621891,2.48756218905473,8.45771144278607,0,0.497512437810945,0,0.497512437810945,0,0,0,35.8208955223881,17.4129353233831,3.48258706467662,26.865671641791,0,0,1.99004975124378,0,0,0,0,100,0.289811320754717,15.36
"533",533,"2016-KDS-Crest-2","KDS",2016,-5.461944,123.711389,3.98009950248756,0,0.497512437810945,0,0,0,3.48258706467662,0,0.497512437810945,0,0,0,0,0,30.3482587064677,27.8606965174129,5.97014925373134,22.8855721393035,0,0,4.47761194029851,0,0,0,0,100,0.289811320754717,15.36
"534",534,"2016-KDS-Crest-3","KDS",2016,-5.461944,123.711389,0.497512437810945,0,0,0,0.995024875621891,2.48756218905473,6.46766169154229,0,0,0,0,0,0,0,19.9004975124378,11.9402985074627,44.2786069651741,5.4726368159204,0,0.497512437810945,7.46268656716418,0,0,0,0,100,0.289811320754717,15.36
"535",535,"2016-KDS-Flat-1","KDS",2016,-5.461944,123.711389,0.995024875621891,0,1.49253731343284,0,0.995024875621891,6.46766169154229,20.3980099502488,0,0,0,0,0,0,0,34.8258706467662,21.3930348258706,6.96517412935323,6.46766169154229,0,0,0,0,0,0,0,100,0.289811320754717,15.36
"536",536,"2016-KDS-Flat-2","KDS",2016,-5.461944,123.711389,2.48756218905473,0,0,0,0,1.99004975124378,17.4129353233831,0,0,0,0,0,0,0,30.3482587064677,3.98009950248756,1.49253731343284,39.8009950248756,0,0,2.48756218905473,0,0,0,0,100,0.289811320754717,15.36
"537",537,"2016-KDS-Slope-1","KDS",2016,-5.461944,123.711389,5.4726368159204,0,0,0,0,9.95024875621891,6.96517412935323,0,0,0,0,0,0,0,32.8358208955224,8.95522388059701,19.9004975124378,14.9253731343284,0,0,0.995024875621891,0,0,0,0,100,0.289811320754717,15.36
"538",538,"2016-KDS-Slope-2","KDS",2016,-5.461944,123.711389,2.98507462686567,0,0,0,0,1.49253731343284,4.47761194029851,0,1.99004975124378,0,0,0,0,0,8.95522388059701,18.407960199005,0,25.3731343283582,0,0,20.3980099502488,0,0,15.9203980099502,0,100,0.289811320754717,15.36
"539",539,"2016-KDS-Slope-3","KDS",2016,-5.461944,123.711389,4.47761194029851,0,1.49253731343284,0,0.995024875621891,0,21.8905472636816,0,0.497512437810945,0,0,0,0,0,15.9203980099502,24.3781094527363,8.45771144278607,17.910447761194,0,0,2.98507462686567,0,0,0.995024875621891,0,100,0.289811320754717,15.36
"540",540,"2016-PK-Crest-1","PK",2016,-5.465833,123.755,0,0,0.995024875621891,0,0.995024875621891,0.497512437810945,18.407960199005,0,0,0,0,0,0,0,32.8358208955224,34.3283582089552,1.49253731343284,8.45771144278607,0,0.995024875621891,0.995024875621891,0,0,0,0,100,0.302452830188679,16.03
"541",541,"2016-PK-Crest-3","PK",2016,-5.465833,123.755,6.96517412935323,0,0.497512437810945,0,3.48258706467662,0.497512437810945,22.3880597014925,0,0,0,0,0,0,0,13.4328358208955,37.8109452736318,1.99004975124378,11.9402985074627,0,0,0.497512437810945,0,0,0.497512437810945,0,100,0.302452830188679,16.03
"542",542,"2016-PK-Flat-1","PK",2016,-5.465833,123.755,0,0,0,0,3.48258706467662,0,9.45273631840796,0,0,0,0,0,0,0,10.9452736318408,19.4029850746269,45.771144278607,9.95024875621891,0,0,0.995024875621891,0,0,0,0,100,0.302452830188679,16.03
"543",543,"2016-PK-Flat-2","PK",2016,-5.465833,123.755,0.995024875621891,0,0.497512437810945,0,0,0.497512437810945,9.95024875621891,0,0,0,0,0,0,0,13.4328358208955,36.318407960199,21.3930348258706,16.4179104477612,0,0,0.497512437810945,0,0,0,0,100,0.302452830188679,16.03
"544",544,"2016-PK-Flat-3","PK",2016,-5.465833,123.755,0,0,2.98507462686567,0,0,7.96019900497512,22.8855721393035,0,0.497512437810945,0,0,0,0,0,3.48258706467662,25.8706467661692,30.8457711442786,4.97512437810945,0,0,0.497512437810945,0,0,0,0,100,0.302452830188679,16.03
"545",545,"2016-PK-Slope-1","PK",2016,-5.465833,123.755,0.995024875621891,0,1.99004975124378,0,0.995024875621891,0,19.9004975124378,0,0,0,0,0,0,0,29.3532338308458,15.9203980099502,12.4378109452736,16.4179104477612,0,0,1.99004975124378,0,0,0,0,100,0.302452830188679,16.03
"546",546,"2016-PK-Slope-2","PK",2016,-5.465833,123.755,12.9353233830846,0,0,0,5.4726368159204,1.49253731343284,10.9452736318408,0,0,0,0,0,0,0,11.4427860696517,40.2985074626866,9.95024875621891,5.4726368159204,0,0,1.99004975124378,0,0,0,0,100,0.302452830188679,16.03
"547",547,"2016-PK-Slope-3","PK",2016,-5.465833,123.755,1.49253731343284,0,0.497512437810945,0,1.49253731343284,0,19.9004975124378,0,0.497512437810945,0,0,0,0,0,15.4228855721393,30.3482587064677,10.4477611940298,17.4129353233831,0,0,1.99004975124378,0,0,0.497512437810945,0,100,0.302452830188679,16.03
"548",548,"2016-R1-Crest-1","R1",2016,-5.449167,123.753889,0.995024875621891,0,4.97512437810945,0,2.98507462686567,0.497512437810945,21.3930348258706,0,0.995024875621891,0,0,0,0,0,9.95024875621891,21.3930348258706,0,36.81592039801,0,0,0,0,0,0,0,100,0.307924528301887,16.32
"549",549,"2016-R1-Crest-2","R1",2016,-5.449167,123.753889,1.49253731343284,0,5.4726368159204,0,0.995024875621891,1.49253731343284,14.9253731343284,0,0.497512437810945,0,0,0,0,0,37.8109452736318,18.407960199005,2.48756218905473,12.4378109452736,0,0,3.98009950248756,0,0,0,0,100,0.307924528301887,16.32
"550",550,"2016-R1-Crest-3","R1",2016,-5.449167,123.753889,0.995024875621891,0,7.46268656716418,0,0.995024875621891,0,23.8805970149254,0,0.497512437810945,0,0,0,0,0,28.3582089552239,20.8955223880597,2.98507462686567,7.46268656716418,0,3.48258706467662,2.98507462686567,0,0,0,0,100,0.307924528301887,16.32
"551",551,"2016-R1-Slope-2","R1",2016,-5.449167,123.753889,6.96517412935323,0,0,0,0.497512437810945,2.98507462686567,15.9203980099502,0,0,0,0,0,0,0,31.3432835820896,10.9452736318408,17.910447761194,4.97512437810945,0,0,8.45771144278607,0,0,0,0,100,0.307924528301887,16.32
"552",552,"2016-R1-Slope-3","R1",2016,-5.449167,123.753889,6.46766169154229,0,0.497512437810945,0,0.995024875621891,0,21.3930348258706,0,0.995024875621891,0,0,0,0,0,5.4726368159204,23.8805970149254,3.48258706467662,4.97512437810945,0,0.995024875621891,20.3980099502488,0,0,10.4477611940298,0,100,0.307924528301887,16.32
"553",553,"2016-SAM-Crest-1","SAM",2016,-5.482917,123.749167,0.995024875621891,0,0.995024875621891,0,1.99004975124378,0,9.45273631840796,0,0,0,0,0,0,0,22.8855721393035,43.7810945273632,2.48756218905473,6.46766169154229,0,6.96517412935323,3.98009950248756,0,0,0,0,100,0.289811320754717,15.36
"554",554,"2016-SAM-Crest-2","SAM",2016,-5.482917,123.749167,0,0,2.98507462686567,0,0,0,6.96517412935323,0,0,0,0.995024875621891,0,0,0,37.3134328358209,41.2935323383085,0,3.98009950248756,0,3.48258706467662,2.98507462686567,0,0,0,0,100,0.289811320754717,15.36
"555",555,"2016-SAM-Crest-3","SAM",2016,-5.482917,123.749167,0.497512437810945,0,2.98507462686567,0,0,0,9.45273631840796,0,0,0,0.497512437810945,0,0,0,37.8109452736318,30.3482587064677,0,5.4726368159204,0,8.95522388059701,3.98009950248756,0,0,0,0,100,0.289811320754717,15.36
"556",556,"2016-SAM-Flat-1","SAM",2016,-5.482917,123.749167,0,0,1.49253731343284,0,0.497512437810945,0.995024875621891,13.4328358208955,0,0,0,0,0,0,0,16.4179104477612,36.318407960199,8.95522388059701,17.4129353233831,0,0,4.47761194029851,0,0,0,0,100,0.289811320754717,15.36
"557",557,"2016-SAM-Flat-2","SAM",2016,-5.482917,123.749167,0.497512437810945,0,0,0,0.497512437810945,1.49253731343284,4.97512437810945,0,0,0,0,0,0,0,30.8457711442786,33.3333333333333,21.8905472636816,0.995024875621891,0,1.49253731343284,3.98009950248756,0,0,0,0,100,0.289811320754717,15.36
"558",558,"2016-SAM-Flat-3","SAM",2016,-5.482917,123.749167,1.99004975124378,0,0.995024875621891,0,0,0,1.99004975124378,0,0,0,0,0,0,0,43.7810945273632,27.8606965174129,19.9004975124378,1.99004975124378,0,0,1.49253731343284,0,0,0,0,100,0.289811320754717,15.36
"559",559,"2016-SAM-Slope-1","SAM",2016,-5.482917,123.749167,1.49253731343284,0,1.99004975124378,0,4.97512437810945,0.995024875621891,8.95522388059701,0,0,0,0.497512437810945,0,0,0,26.865671641791,11.9402985074627,29.8507462686567,11.9402985074627,0,0,0.497512437810945,0,0,0,0,100,0.289811320754717,15.36
"560",560,"2016-SAM-Slope-2","SAM",2016,-5.482917,123.749167,0.497512437810945,0,4.47761194029851,0,2.98507462686567,0,14.4278606965174,0,0,0,0,0,0,0,7.96019900497512,27.363184079602,32.8358208955224,4.97512437810945,0,0,4.47761194029851,0,0,0,0,100,0.289811320754717,15.36
"561",561,"2016-SAM-Slope-3","SAM",2016,-5.482917,123.749167,0,0,1.99004975124378,0,2.48756218905473,0.497512437810945,9.95024875621891,0,0,0,0,0,0,0,19.4029850746269,27.8606965174129,31.3432835820896,4.97512437810945,0,0,1.49253731343284,0,0,0,0,100,0.289811320754717,15.36
"562",562,"2016-Tela-Fingers-10-1","BF",2016,15.86351,-87.49525,0,0,0,0,0,0,80.5970149253731,0,0,3.98009950248756,0.995024875621891,0,0,0,0,7.96019900497512,0,0.995024875621891,0,0,3.98009950248756,0,0,0,1.49253731343284,100,0.882452830188679,46.77
"563",563,"2016-Tela-Fingers-10-2","BF",2016,15.86351,-87.49525,0,0,0,0,0,0,85.0746268656716,0,0,1.49253731343284,0.497512437810945,0,0,0,0,10.9452736318408,0,0,0,0,1.99004975124378,0,0,0,0,100,0.882452830188679,46.77
"564",564,"2016-Tela-Fingers-10-3","BF",2016,15.86351,-87.49525,0,0,0,0.995024875621891,0,0,78.6069651741294,0,0,1.99004975124378,0,0,0,0,0.497512437810945,3.98009950248756,0,1.99004975124378,0,0,8.45771144278607,0,0,0,3.48258706467662,100,0.882452830188679,46.77
"565",565,"2016-Tela-Fingers-15-1","BF",2016,15.86351,-87.49525,0,0,0,8.45771144278607,0,0,73.6318407960199,0,0,8.45771144278607,0,0,0,0,0,0,0,0,0,2.98507462686567,2.98507462686567,3.48258706467662,0,0,0,100,0.882452830188679,46.77
"566",566,"2016-Tela-Fingers-15-2","BF",2016,15.86351,-87.49525,0,0,0,4.47761194029851,0,0,40.2985074626866,0,0,44.7761194029851,0,0,0,0,1.99004975124378,1.49253731343284,0,0,0,0.995024875621891,3.98009950248756,0.497512437810945,0,0,1.49253731343284,100,0.882452830188679,46.77
"567",567,"2016-Tela-KG-10-1","KG",2016,15.8655,-87.50017,0,0,0,0,0,0,48.7562189054726,0,0,32.3383084577114,0,0,0,0,0.497512437810945,0.995024875621891,0,3.98009950248756,0,0,11.9402985074627,0.497512437810945,0,0,0.995024875621891,100,0.882452830188679,46.77
"568",568,"2016-Tela-KG-10-2","KG",2016,15.8655,-87.50017,0,0,0,3.48258706467662,0,0,51.2437810945274,0,0,18.9054726368159,4.47761194029851,0,0,0,0,5.4726368159204,0,5.4726368159204,0,0.995024875621891,7.96019900497512,0,0,0,1.99004975124378,100,0.882452830188679,46.77
"569",569,"2016-Tela-KG-10-3","KG",2016,15.8655,-87.50017,0,0,0,1.99004975124378,0,0,67.1641791044776,0,0,5.97014925373134,11.4427860696517,0,0,0,0,4.47761194029851,0,2.98507462686567,0,0,5.97014925373134,0,0,0,0,100,0.882452830188679,46.77
"570",570,"2016-Tela-KG-15-1","KG",2016,15.8655,-87.50017,0,0,0,0,0,0,31.3432835820896,0,0,46.2686567164179,0,0,0,0,0,10.9452736318408,3.48258706467662,1.49253731343284,0,0.497512437810945,3.48258706467662,1.49253731343284,0,0,0.995024875621891,100,0.882452830188679,46.77
"571",571,"2016-Tela-KG-15-2","KG",2016,15.8655,-87.50017,0,0,0,0,0,0,50.7462686567164,0,0,38.8059701492537,0.497512437810945,0,0,0,2.48756218905473,0.497512437810945,0,0.497512437810945,0,0.497512437810945,4.97512437810945,0,0,0,0.995024875621891,100,0.882452830188679,46.77
"572",572,"2016-Tela-KG-15-3","KG",2016,15.8655,-87.50017,0,0,0,0,0,0,43.2835820895522,0,0,35.3233830845771,0.995024875621891,0,0,0,0.497512437810945,9.95024875621891,0.497512437810945,0.497512437810945,0,0,3.98009950248756,3.98009950248756,0,0,0.995024875621891,100,0.882452830188679,46.77
"573",573,"2016-Tela-MM-10-1","MM",2016,15.86497,-87.4973,0,0,0,0,0,0,90.0497512437811,0,0,4.47761194029851,0.497512437810945,0,0,0,0,2.48756218905473,0,0,0,0,1.49253731343284,0,0,0,0.995024875621891,100,0.882452830188679,46.77
"574",574,"2016-Tela-MM-10-3","MM",2016,15.86497,-87.4973,0,0,0,0,0,0,65.1741293532338,0,0,27.363184079602,0.995024875621891,0,0,0,0,0.497512437810945,0,0.497512437810945,0,0,2.48756218905473,0,0,0,2.98507462686567,100,0.882452830188679,46.77
"575",575,"2016-Tela-MM-15-1","MM",2016,15.86497,-87.4973,0,0,0,0,0,0,49.7512437810945,0,0,29.8507462686567,0.497512437810945,0,0,0,0.995024875621891,8.95522388059701,0.995024875621891,0.995024875621891,0,0.995024875621891,6.46766169154229,0,0,0,0.497512437810945,100,0.882452830188679,46.77
"576",576,"2016-Tela-MM-15-2","MM",2016,15.86497,-87.4973,0,0,0,7.46268656716418,0,0,60.1990049751244,0,0,5.4726368159204,0,0,0,0,0.995024875621891,0,6.46766169154229,0.995024875621891,0,3.48258706467662,3.98009950248756,10.4477611940298,0,0,0.497512437810945,100,0.882452830188679,46.77
"577",577,"2016-Tela-MM-15-3","MM",2016,15.86497,-87.4973,0,0,0,1.99004975124378,0,0,75.6218905472637,0,0,8.95522388059701,0,0,0,0,0,0.497512437810945,0,0.995024875621891,0,3.98009950248756,3.48258706467662,2.48756218905473,0,0,1.99004975124378,100,0.882452830188679,46.77
"578",578,"2016-Tela-Pinnacle-10-2","Canyon",2016,15.86414,-87.50662,0,0,0,6.96517412935323,0.995024875621891,0,42.7860696517413,0,0,21.3930348258706,2.98507462686567,0,0,0,0,0,0.497512437810945,3.98009950248756,0,0.497512437810945,11.4427860696517,6.46766169154229,0,0,1.99004975124378,100,0.887547169811321,47.04
"579",579,"2016-Tela-Pinnacle-10-3","Canyon",2016,15.86414,-87.50662,0,0,0,0.497512437810945,3.48258706467662,0,78.1094527363184,0,0,10.4477611940298,0,0,0,0,0,0,0,0.995024875621891,0,0,3.48258706467662,2.98507462686567,0,0,0,100,0.887547169811321,47.04
"580",580,"2016-Tela-Pinnacle-15-1","Canyon",2016,15.86414,-87.50662,0,0,0,1.99004975124378,0,0,76.1194029850746,0,0,14.4278606965174,0,0,0,0,0.995024875621891,2.98507462686567,0,0,0,0.995024875621891,1.49253731343284,0.995024875621891,0,0,0,100,0.887547169811321,47.04
"581",581,"2016-Tela-Pinnacle-15-2","Canyon",2016,15.86414,-87.50662,0,0,0,0,0,0,54.228855721393,0,0,34.3283582089552,0,0,0,0,0.995024875621891,5.97014925373134,0,0,0,2.98507462686567,0.497512437810945,0.497512437810945,0,0,0.497512437810945,100,0.887547169811321,47.04
"582",582,"2016-Tela-Pinnacle-15-3","Canyon",2016,15.86414,-87.50662,0,0,0,0,0,0,77.1144278606965,0,0,3.48258706467662,0,0,0,0,4.47761194029851,11.9402985074627,0,0,0,0,1.49253731343284,0.995024875621891,0,0,0.497512437810945,100,0.887547169811321,47.04
"583",583,"2016-Tela-Rotonda-10-1","Rotonda",2016,15.86561,-87.5068,0,0,0,0,0,0,89.0547263681592,0,0,8.95522388059701,0,0,0,0,0,0.497512437810945,0,0.497512437810945,0,0,0.497512437810945,0.497512437810945,0,0,0,100,0.887547169811321,47.04
"584",584,"2016-Tela-Rotonda-10-2","Rotonda",2016,15.86561,-87.5068,0,0,0,5.4726368159204,0,0,83.0845771144279,0,0,5.4726368159204,0,0,0,0,0,0,0,0,0,0,5.97014925373134,0,0,0,0,100,0.887547169811321,47.04
"585",585,"2016-Tela-Rotonda-10-3","Rotonda",2016,15.86561,-87.5068,0,0,0,2.48756218905473,0,0,78.1094527363184,0,0.497512437810945,11.9402985074627,0,0,0,0,0.995024875621891,0.497512437810945,2.48756218905473,0,0,0.995024875621891,1.99004975124378,0,0,0,0,100,0.887547169811321,47.04
"586",586,"2016-Tela-Rotonda-15-1","Rotonda",2016,15.86561,-87.5068,0,0,0,5.97014925373134,0,0,74.1293532338308,0,0,10.4477611940298,0,0,0,0,0,0.497512437810945,0,0.497512437810945,0,0,1.99004975124378,6.46766169154229,0,0,0,100,0.887547169811321,47.04
"587",587,"2016-Tela-Rotonda-15-2","Rotonda",2016,15.86561,-87.5068,0,0,0,0.497512437810945,0,0,50.2487562189055,0,0,38.3084577114428,0,0,0,0,0,0.497512437810945,0.497512437810945,0.497512437810945,0,1.49253731343284,3.98009950248756,3.98009950248756,0,0,0,100,0.887547169811321,47.04
"588",588,"2016-Utila-BCW-15-1","BCW",2016,16.08305968,-86.91699554,0,0,0,3.98009950248756,0,0,7.46268656716418,0.497512437810945,0,36.81592039801,0,0,0,0,0,0,15.4228855721393,22.3880597014925,0,0,13.4328358208955,0,0,0,0,100,0.721698113207547,38.25
"589",589,"2016-Utila-BCW-15-2","BCW",2016,16.08305968,-86.91699554,0,0,0,0,0,0,16.4179104477612,0,0,44.7761194029851,0.497512437810945,0,0.497512437810945,0,0,0,0.995024875621891,26.865671641791,0,0,9.95024875621891,0,0,0,0,100,0.721698113207547,38.25
"590",590,"2016-Utila-BCW-15-3","BCW",2016,16.08305968,-86.91699554,0,0,0,0,0.497512437810945,0,16.4179104477612,0,0,61.6915422885572,0,0,0,0,5.97014925373134,2.48756218905473,1.99004975124378,7.46268656716418,0,0,2.48756218905473,0.995024875621891,0,0,0,100,0.721698113207547,38.25
"591",591,"2016-Utila-BCW-15-5","BCW",2016,16.08305968,-86.91699554,0,0,0,0,0,0,19.4029850746269,0,0,51.2437810945274,0,0,0,0,14.9253731343284,3.48258706467662,0.995024875621891,8.45771144278607,0,0,0.995024875621891,0.497512437810945,0,0,0,100,0.721698113207547,38.25
"592",592,"2016-Utila-BCW-5-1","BCW",2016,16.08305968,-86.91699554,0,0,0,0,0,0,15.4228855721393,0.497512437810945,0,21.3930348258706,4.47761194029851,0,0,0,0.995024875621891,0.497512437810945,2.48756218905473,34.3283582089552,0,0,15.9203980099502,0,0,0,3.98009950248756,100,0.721698113207547,38.25
"593",593,"2016-Utila-BCW-5-2","BCW",2016,16.08305968,-86.91699554,0,0,0,0.497512437810945,0,0,16.4179104477612,0.497512437810945,0,44.2786069651741,1.49253731343284,0,0,0,0,0.497512437810945,1.99004975124378,19.9004975124378,0,0,12.9353233830846,0,0,0,1.49253731343284,100,0.721698113207547,38.25
"594",594,"2016-Utila-BCW-5-3","BCW",2016,16.08305968,-86.91699554,0,0,0,0,0.497512437810945,0,18.9054726368159,0,0,46.2686567164179,1.99004975124378,0,0,0,2.98507462686567,4.47761194029851,0.497512437810945,10.9452736318408,0,0,7.46268656716418,5.4726368159204,0,0,0.497512437810945,100,0.721698113207547,38.25
"595",595,"2016-Utila-BCW-5-4","BCW",2016,16.08305968,-86.91699554,0,0,0,0,2.48756218905473,0,18.9054726368159,0,0,24.8756218905473,3.98009950248756,0,0,0,1.49253731343284,9.45273631840796,7.96019900497512,17.4129353233831,0,0,6.96517412935323,4.97512437810945,0,0,1.49253731343284,100,0.721698113207547,38.25
"596",596,"2016-Utila-BCW-5-5","BCW",2016,16.08305968,-86.91699554,0,0,0,0,0,0,13.9303482587065,0,0,46.7661691542289,0,0,0,0,10.4477611940298,0.497512437810945,1.49253731343284,8.45771144278607,0,5.97014925373134,12.4378109452736,0,0,0,0,100,0.721698113207547,38.25
"597",597,"2016-Utila-BCW-5-6","BCW",2016,16.08305968,-86.91699554,0,0,0,0.497512437810945,0.497512437810945,0,12.9353233830846,0.995024875621891,0,34.3283582089552,3.98009950248756,0,0,0,0,1.49253731343284,2.48756218905473,21.3930348258706,0,0,17.910447761194,0,0,0,3.48258706467662,100,0.721698113207547,38.25
"598",598,"2016-Utila-CV-15-1","CV",2016,16.08823274,-86.91094506,0,0,0,0,0,0,10.4477611940298,0.995024875621891,0,44.2786069651741,0.497512437810945,0,0,0,0,0,20.8955223880597,13.4328358208955,0,0,9.45273631840796,0,0,0,0,100,0.721698113207547,38.25
"599",599,"2016-Utila-CV-15-2","CV",2016,16.08823274,-86.91094506,0,0,0,0,0,0,3.98009950248756,0,0,44.2786069651741,0,0,0,0,28.3582089552239,0,3.98009950248756,9.45273631840796,0,0,5.97014925373134,1.49253731343284,0,0,2.48756218905473,100,0.721698113207547,38.25
"600",600,"2016-Utila-CV-15-3","CV",2016,16.08823274,-86.91094506,0,0,0,0,0,0,6.46766169154229,0,0,49.7512437810945,0.995024875621891,0,0,0,15.4228855721393,3.98009950248756,6.96517412935323,5.4726368159204,0,0.497512437810945,7.96019900497512,0.497512437810945,0,0,1.99004975124378,100,0.721698113207547,38.25
"601",601,"2016-Utila-CV-15-4","CV",2016,16.08823274,-86.91094506,0,0,0,0,0.995024875621891,0,9.45273631840796,0,0,49.2537313432836,0,0,0,0,6.96517412935323,0.995024875621891,13.9303482587065,4.97512437810945,0,0,11.9402985074627,0.497512437810945,0,0,0.995024875621891,100,0.721698113207547,38.25
"602",602,"2016-Utila-CV-15-5","CV",2016,16.08823274,-86.91094506,0,0,0,0,0,0,10.4477611940298,2.48756218905473,0,38.3084577114428,0.497512437810945,0,0,0,0,0,20.8955223880597,12.4378109452736,0,0,14.9253731343284,0,0,0,0,100,0.721698113207547,38.25
"603",603,"2016-Utila-CV-15-6","CV",2016,16.08823274,-86.91094506,0,0,0,0,0,0,13.9303482587065,1.99004975124378,0,44.2786069651741,0.497512437810945,0,0,0,1.49253731343284,0.497512437810945,12.9353233830846,14.4278606965174,0,0,9.95024875621891,0,0,0,0,100,0.721698113207547,38.25
"604",604,"2016-Utila-CV-5-1","CV",2016,16.08823274,-86.91094506,0,0,0,2.48756218905473,0,0,18.9054726368159,0,0,37.8109452736318,1.99004975124378,0,0,0,5.4726368159204,2.98507462686567,18.9054726368159,7.46268656716418,0,0,3.98009950248756,0,0,0,0,100,0.721698113207547,38.25
"605",605,"2016-Utila-CV-5-2","CV",2016,16.08823274,-86.91094506,0,0,0,0,0,0,14.9253731343284,0,0,36.81592039801,0.497512437810945,0,0,0,0.497512437810945,0,31.3432835820896,8.45771144278607,0,0,7.46268656716418,0,0,0,0,100,0.721698113207547,38.25
"606",606,"2016-Utila-CV-5-4","CV",2016,16.08823274,-86.91094506,0,0,0,1.99004975124378,0,0,20.8955223880597,0,0,49.7512437810945,2.48756218905473,0,0,0,0.995024875621891,0,2.98507462686567,12.9353233830846,0,0,7.96019900497512,0,0,0,0,100,0.721698113207547,38.25
"607",607,"2016-Utila-CV-5-5","CV",2016,16.08823274,-86.91094506,0,0,0,7.46268656716418,2.98507462686567,0,12.4378109452736,0,0,52.2388059701493,0,0,0,0,2.48756218905473,0,2.48756218905473,4.97512437810945,0,3.98009950248756,5.97014925373134,4.97512437810945,0,0,0,100,0.721698113207547,38.25
